label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
F3,-371.9804,77.700584,13.768362,10.774466,9.798128,3.914268,-2.4242003,-7.9743996,-7.3722568,-3.4387138,-8.044477,-13.579027,-8.614646,82.190125,36.78858,21.258282,10.2889,5.5313697,4.4941716,4.335659,5.4343657,6.35943,7.1148114,7.940965,7.339867,3.9717746
F3,-374.39734,85.833084,23.91872,15.172637,7.493362,-0.34188333,-6.1532016,-10.619132,-9.374808,-3.9957478,-6.916462,-15.154484,-12.519026,73.17592,21.83856,18.327469,8.249534,4.670466,4.8761034,7.767574,7.617832,5.264813,5.707922,5.108558,7.1675525,3.9718153
F4,-394.2719,119.04993,25.245964,12.641587,9.162175,4.4045076,-5.0317535,-5.697516,-5.7573185,-8.009078,-6.984211,-6.1472373,-16.533287,86.9218,16.835604,17.997341,14.673297,8.348558,6.394603,4.6586246,4.338922,3.5472596,3.7486832,3.5361195,2.9476821,4.9755807
F4,-385.23578,125.69583,31.445896,10.797242,3.9653091,-2.095305,-9.664544,-5.6711392,-7.782409,-17.832273,-17.161493,-9.574968,-12.866256,69.602356,15.904759,13.55342,7.8182297,7.0808797,5.237837,5.4078035,5.1659617,4.1381955,4.8896093,5.8107123,5.417075,4.098102
F4,-397.14365,111.876434,22.107224,13.82535,9.737996,0.6406637,-7.660302,-4.861224,-3.9456751,-12.459955,-12.956442,-7.4911003,-8.475548,81.89112,31.150478,13.134729,7.2849684,6.448984,5.132469,5.104248,3.283327,3.610472,7.245054,7.4797277,5.94522,6.093888
F4,-383.5866,122.7904,7.468187,22.512419,5.141619,2.5929613,-7.9967446,-9.608186,-12.216729,-12.908436,-6.994772,-14.473198,-19.658278,91.21885,16.120134,16.432169,11.6996355,14.290732,10.523624,5.867729,6.9381995,5.5687847,6.7634535,4.7692857,6.428203,4.525618
F4,-321.90128,101.43403,-6.061978,11.2728195,5.1165214,-6.415431,-8.859498,2.755173,-9.197555,-12.475879,-21.237854,-9.542816,-7.301554,85.48916,23.696207,10.929446,7.5357943,10.490483,8.522877,5.9360766,6.8080635,4.304582,4.962583,8.412929,2.5773094,4.4972925
F4,-357.79193,83.340225,7.079858,14.119477,-2.1950183,2.8642774,-6.873857,2.6053872,-7.26734,-13.956947,-13.345922,-4.6372213,-6.357206,106.68407,18.78755,16.514229,10.879318,11.4183445,7.66626,8.057651,8.571235,6.3865986,9.30343,8.43006,3.771669,5.267366
F4,-331.68237,91.94856,-1.3620003,12.668183,5.851378,-7.219653,-10.057026,-3.879003,-13.525194,-9.280128,-14.492315,-10.2002535,-8.625715,91.39869,26.491817,11.364552,9.766097,7.419586,8.873275,6.5011063,6.485959,4.1144004,4.6927176,7.834296,3.146336,5.4574623
F4,-350.41364,108.25377,9.9907875,15.932918,-1.6487032,-5.9114423,-0.46854457,3.8771138,-5.3072715,-21.873808,-12.00709,-7.400037,-10.994482,74.6067,11.7260065,7.7434826,9.330738,8.135187,10.538886,4.68521,3.885749,4.4405994,7.36676,5.2512155,4.931775,2.661569
F4,-359.82556,97.434685,11.093034,11.128551,1.3853757,1.1083806,-1.342126,0.4528286,-0.5975766,-13.718324,-14.425621,-5.7266746,-8.385226,95.873184,21.807959,15.98817,7.1806684,7.0660872,7.3670983,3.2262747,4.5310416,2.6756687,9.251243,7.97443,2.990018,6.3049374
F4,-322.10202,94.82239,-0.49724597,27.773201,-3.3358793,-0.8803516,-11.041962,2.60434,-8.582283,-18.51041,-11.543655,-0.057737615,-15.542264,97.683205,34.02391,11.426321,7.892026,9.991337,14.17472,7.84645,10.154035,5.770012,4.9155855,6.416315,5.1655717,4.3412795
F4,-344.10873,74.52036,10.354913,10.868562,-5.4106197,6.5703306,5.230053,-3.9759686,-14.189617,-0.18465284,-20.836138,-17.028349,1.3976034,96.3909,28.717052,10.299355,7.970544,6.6760845,7.0525823,3.9420516,8.719356,5.623453,3.3597565,7.667467,6.845392,4.2706795
F4,-405.13358,121.942375,21.553099,16.927036,9.669445,1.5644501,-6.3266053,-6.884212,-3.7735417,-4.5825458,-4.8699083,-3.4208186,-15.101272,93.32768,21.303974,16.78815,13.643402,9.036841,8.185841,7.331526,7.170947,4.9252214,5.332807,4.484825,4.5426955,6.5892944
F4,-355.4446,74.50939,18.302765,5.1637,-1.4977722,9.025097,7.9810424,0.1989694,-6.8341694,-7.6734815,-9.161261,-15.160112,-7.0434313,116.1732,26.859354,15.214732,8.575795,10.668955,5.104496,5.5401936,5.495131,7.9860487,7.049628,6.019028,11.0642805,4.511496
F4,-332.22397,66.726685,7.1723733,9.041816,-8.092289,7.9066725,3.316267,0.21360481,-22.332098,-5.758526,-12.356744,-21.89765,-6.5437245,101.08525,35.36167,13.521145,8.075705,6.398628,7.817684,2.8808527,8.391326,7.682666,3.4438674,6.5342407,5.6796904,4.439506
F4,-355.77618,97.766914,-2.3869712,6.24604,7.1956205,7.338442,2.1862383,-9.958101,-6.1818967,-5.4205337,-20.607557,-12.196821,-4.1377397,91.642456,24.051153,10.511503,8.161482,5.4119434,4.60656,5.4329743,5.089841,4.11685,3.788413,7.2800903,5.0150647,4.2035565
F4,-363.772,78.87189,13.920074,14.314105,2.2769103,8.373186,7.938667,-1.2067845,-7.4845386,-2.3293684,-10.540075,-12.263675,-1.794727,118.93247,15.842746,20.826168,6.93554,11.352091,4.2259126,5.553103,3.7364655,10.027699,5.593598,11.67304,10.869446,4.800201
F4,-304.81555,75.956505,19.455599,14.620166,-0.46431604,6.691128,6.230424,-9.888078,-4.8662024,-0.88744545,-14.751483,-10.07651,-9.18175,108.94066,39.79801,15.342317,6.2694225,5.214814,4.4945297,6.253267,5.227011,4.8307543,4.3517413,4.980224,5.0531793,3.6518414
F4,-401.0203,101.63627,17.826426,11.016864,4.8977475,-1.060371,-7.3629966,-4.802677,-6.162773,-17.478474,-21.70178,-17.74495,-13.826694,81.39489,10.603376,19.504736,17.334694,10.565885,7.005767,6.4751787,4.632443,4.6878405,6.7643805,6.848999,4.5452566,3.7242966
F4,-411.02127,102.45957,15.364445,11.144533,7.671052,0.22957839,-5.3704,-2.7830472,-7.020454,-16.07196,-19.986294,-17.032457,-9.313683,88.357086,21.846819,18.061323,17.987741,8.227291,7.550384,5.530274,4.879135,4.15817,7.8640327,11.822549,9.965442,4.234233
F4,-419.71173,104.17116,27.925364,17.341272,4.802931,-0.18690515,-3.4421384,-4.5529604,-9.240026,-16.594162,-22.173965,-23.35494,-13.042474,87.77214,13.016818,18.596045,14.835123,8.086171,5.131466,4.5811276,3.6568103,2.6653533,3.9405282,3.608849,5.9170957,5.844436
F4,-400.75363,113.69977,30.367147,14.931852,4.047221,-0.7110841,-5.3639326,-4.444266,-5.8063903,-17.52856,-16.579432,-15.040557,-14.53308,79.26191,12.312145,20.236475,12.576906,9.598369,4.245195,6.0399404,3.802675,6.95944,6.6285777,3.649362,4.7012005,5.794795
F4,-404.28305,105.737274,25.191032,14.489991,7.2555733,3.0105767,-4.760636,-3.7653718,-4.200216,-10.915864,-11.003239,-11.338513,-11.793464,89.38352,28.2318,15.989335,12.790203,9.6055765,4.446216,7.476329,5.3224425,5.2763886,8.6244,8.583676,8.37308,6.3756924
F4,-388.84488,110.77048,19.3779,15.069225,10.503124,1.2441473,-7.974365,-8.143012,-2.976893,-2.0290802,-1.5209123,-1.0963806,-18.16682,97.037285,19.229012,16.099361,15.935639,8.459807,5.0150814,5.881391,4.8271003,4.586767,4.4767,4.6593094,2.4746788,4.376013
F4,-413.00516,122.190765,8.708832,8.3232355,7.1394157,6.921653,-4.8072,-6.3425293,-4.441892,-12.163618,-14.773871,-15.535618,-10.37929,95.49884,15.66691,22.834778,21.776442,10.398131,6.3919373,6.8274703,4.9158177,5.175471,7.07562,4.4230237,4.6340375,5.248022
F4,-416.3104,114.173,38.501034,12.909905,3.9916136,-2.300087,-3.7255738,-8.04092,-13.744992,-12.709267,-8.495945,-11.279072,-15.7557335,93.86079,17.436817,18.147661,7.3636513,5.2611775,6.8648353,3.1123865,4.732348,3.5250616,4.294704,2.3569438,3.3045084,4.30557
F4,-449.08282,94.22749,22.2001,7.505292,7.7901535,1.422991,-2.932751,-8.2636595,-10.111077,-2.8369462,-1.2364124,-9.080839,-11.419366,103.41543,28.216183,14.529405,7.169366,4.999952,8.472537,3.3580773,4.8076553,9.645021,5.012118,3.0009756,7.55399,8.072712
F4,-422.00064,124.6635,39.24253,14.7638445,10.888885,5.4024053,-1.5015415,-6.3348103,-9.189612,-8.081636,-4.1950865,-6.5934935,-9.440758,98.44058,19.866564,19.304472,8.565504,6.240762,5.7156186,3.263447,4.3197875,4.772238,5.8897433,3.2967498,5.062163,4.601598
F4,-414.21005,124.30938,40.95445,21.622923,18.142132,6.7623615,-5.20911,-10.845219,-7.4088087,3.3397233,1.4716116,-10.876754,-14.931721,73.14462,17.2177,20.392862,6.6775217,5.739365,6.725695,3.1898072,3.7431445,7.229688,4.7705145,5.0767627,5.6674285,5.2209983
F4,-424.4635,119.94886,32.356514,14.772451,18.112932,8.639459,0.52320254,-6.8722434,-6.238741,-0.12192478,0.45898485,-6.9904804,-8.292382,95.10456,32.86071,21.428768,6.0741596,5.5169578,9.78682,4.841205,7.391696,10.179034,8.074698,4.829299,8.12956,7.301069
F4,-427.21948,131.07942,24.473492,20.531263,15.827416,8.332955,0.6041239,-1.3595291,-5.284305,0.21070145,3.1469414,-6.040434,-6.9977326,96.04006,17.564854,23.562122,13.511105,8.787134,6.463703,3.7533097,4.119872,8.134748,4.68582,3.6774895,6.9417768,3.6093595
F4,-415.20865,125.108734,21.746592,12.134322,10.953495,-0.963734,-8.500036,-8.366461,-7.2763867,-7.932383,-11.368448,-11.517884,-10.724338,101.92131,22.27085,17.700195,13.8220825,6.2640553,4.842801,3.0935392,3.2719657,5.066028,2.9812987,4.0373745,3.39396,3.9172463
F4,-419.5307,115.021385,15.382779,12.437375,14.013725,1.2623175,-5.6959977,-4.2986045,-3.0277514,-1.5183084,-5.936814,-7.0539184,-6.236025,111.88514,28.409916,13.054097,13.990815,6.1116486,5.509524,6.2161846,6.1032333,7.227605,5.2065415,8.291313,5.8956723,5.063622
F4,-433.2542,124.06936,24.084766,14.629267,13.226342,1.8316326,-10.186253,-6.7916822,-6.0916557,-6.67072,-8.722023,-12.66027,-15.721487,112.93554,26.108713,25.145233,13.255768,8.85151,4.48012,4.35379,5.2114916,4.2798843,2.3164968,3.8497798,3.2369409,5.3943806
F4,-382.11993,132.36908,34.494537,9.798391,5.1812935,-0.71276075,-9.242547,-8.852896,-6.476311,-1.3955237,3.9123185,-2.6967638,-18.99697,67.77876,18.727688,14.158893,11.440432,5.9823837,4.2775087,5.316567,5.899571,4.067303,4.2367396,3.974841,2.7122314,6.6677165
F4,-402.24353,134.04398,24.071157,13.340177,8.215595,-2.9232142,-6.5222626,-0.51001847,-4.2177954,-14.308205,-13.667495,-9.11538,-12.044988,97.2825,14.663382,20.784449,14.510906,6.8230944,5.3395605,4.425667,5.3999248,4.8234487,3.2608438,4.706639,3.413635,3.0279908
F4,-422.75583,117.41204,12.157701,11.375345,13.067124,1.5202454,-2.9912162,1.0317632,0.79053235,-7.7521486,-9.744899,-7.144411,-6.390038,113.05182,26.82237,17.685944,14.930128,6.9082766,6.879243,6.267332,3.7300296,3.850372,7.4597955,10.220762,7.0483017,4.6713867
F4,-435.29495,119.51377,27.935415,18.044962,17.825464,11.065267,-1.8166853,-0.825753,-3.9016235,-9.356598,-12.322397,-12.582537,-11.304616,103.99751,23.102993,18.406546,13.446411,7.9684405,4.9015017,5.6668863,4.415279,3.890995,4.0455337,3.7684734,2.8603823,3.0741787
F4,-394.80066,120.17475,9.712786,17.461264,4.303584,-3.0755286,-6.064142,1.9553808,-11.346406,-12.39357,-7.9345837,-7.7738543,-9.25663,109.987114,31.655783,18.212938,14.498508,7.906167,8.023209,7.473239,4.7348137,6.18498,2.9161115,2.6426644,4.005532,5.4388466
F4,-432.52325,97.98126,11.403956,20.554052,6.389893,2.8197572,-2.230271,4.8399577,-3.4542074,-7.324594,-2.124873,-1.2969718,-6.508206,132.50743,31.073435,16.138126,14.883356,8.669475,8.606644,9.094165,3.756185,8.898794,9.160514,4.497629,2.9276333,6.5742106
F4,-411.44504,117.8918,16.694265,18.199205,5.446866,-0.7566744,-1.7960416,4.5050006,-8.476556,-13.711565,-8.379959,-5.4335732,-9.872846,117.9081,30.777826,19.469872,16.507395,7.8134885,7.122663,7.52658,5.360892,6.0714555,3.4322088,2.947146,2.9609869,5.850862
F4,-399.22006,130.71848,10.019062,17.187037,8.502642,3.5188272,-0.47558194,3.9730315,-12.116133,-9.793931,-7.7357697,-12.239609,-7.403414,104.47963,20.765804,18.251587,13.525101,7.10051,6.6072755,8.2622385,7.8086586,8.103449,3.4444225,3.712674,6.537093,4.2128596
F4,-394.4338,118.698425,8.885797,16.556782,10.889649,5.7714267,0.26799878,2.1193972,-5.3607974,-4.4865565,-2.8854446,-7.8901668,-7.8797445,106.312515,21.70268,16.937962,10.185914,6.053949,5.1662393,4.478794,4.366795,8.980967,6.191429,3.9960206,8.8752165,6.423703
F4,-398.85898,111.89756,19.887993,26.624907,11.295062,5.5217743,-2.925851,8.011419,-4.6358047,-11.105454,-6.5313706,-0.28764316,-10.697019,118.14383,39.30662,12.8049345,15.958429,6.6757374,7.3051805,7.7223196,5.6531763,5.368046,3.6936972,3.062331,3.575992,4.6697655
F4,-383.53052,119.606606,27.339087,13.206778,7.714842,-1.8590093,-5.0886226,-1.9355372,-4.8935785,-3.0830705,0.07833953,-3.9809654,-14.412021,76.07859,25.724176,8.025643,8.747463,4.3572993,9.530093,7.097723,6.4747157,7.7713313,4.1208572,4.4270754,3.831182,9.12729
F4,-396.70758,117.04152,21.183737,18.765034,10.099734,-2.649054,-5.5766845,-3.844701,-2.3207467,-0.13479799,-0.9573975,1.0174774,-15.821623,95.913895,18.596466,17.866371,15.268794,9.473788,5.2924213,8.259461,4.626737,4.343603,5.4582343,8.893147,4.32725,4.3311954
F4,-370.78885,110.773605,17.318426,19.459782,6.239894,-3.1643217,-7.977295,-4.299288,-12.189429,-16.911612,-16.149008,-15.110273,-11.066504,84.986176,14.522517,14.071807,9.1235075,10.465001,7.7073927,4.5720797,6.498758,4.3252673,5.4472694,5.498108,7.0188847,4.287973
F4,-364.67206,106.7641,8.311801,17.92478,4.5999856,4.389864,-5.0734587,-5.9897757,-11.976134,-10.545826,-6.571748,-10.916071,-14.842981,105.97222,21.403946,14.404361,11.978485,12.178334,7.7976017,4.885837,5.6689477,7.9979167,7.305392,4.4961553,8.144533,8.993914
F4,-348.43912,103.78808,11.380141,20.211039,6.193339,-1.8097267,-6.058488,-9.117717,-17.217442,-12.852224,-7.1111135,-16.034225,-20.800802,102.17933,25.4343,12.241226,12.580641,11.36416,4.819873,4.5417423,5.5013156,5.123087,4.613079,3.2500312,6.2823067,4.899552
F5,-395.77908,85.33071,2.2344866,7.232852,-4.3378468,-0.34122214,-0.95370406,-11.3902025,-10.546951,18.792656,21.787031,17.474087,-10.714086,89.02494,22.908699,10.585684,7.6837664,6.7592955,3.663955,4.3573403,5.5518904,6.062285,8.130673,5.4740705,6.650061,2.8525264
F5,-396.65512,93.47819,21.294075,10.11474,3.5579476,2.8826451,-3.4495342,-9.255225,-1.3610411,19.851414,24.7849,20.06491,-8.239829,78.375984,7.501263,5.5571966,7.148175,4.1526265,3.2246828,3.6582794,5.173556,7.018607,5.869689,4.024888,9.483448,3.8388255
F5,-430.12622,74.980804,23.385532,15.437774,3.0367699,7.339233,-1.3042485,-3.5646744,-0.7818877,15.324609,15.271807,13.774086,-7.853654,90.7721,12.250528,11.522814,6.0601196,8.562671,5.5674834,6.0107923,5.900659,7.3817077,11.718006,11.875117,14.559385,5.3182416
F5,-402.3916,95.28365,20.760496,18.841852,7.602962,5.5629525,3.5495353,-5.3353343,2.0496733,22.93007,27.980165,20.73044,-4.6430287,98.31535,23.418875,8.846999,9.670749,6.34177,5.491698,4.3229833,3.7400603,8.048044,7.6795835,4.706972,5.8068113,3.993684
F5,-444.17892,84.12495,25.559046,13.347772,3.2735884,-6.0056124,-9.768592,-7.395585,-1.0415357,15.16334,24.341404,11.825026,-11.227145,94.850235,14.4363785,11.073396,8.315358,4.2112327,7.36342,7.2774053,4.6605606,3.989393,5.583585,8.024901,5.430368,5.0024595
F5,-437.44598,81.74485,29.18933,16.94313,8.283365,-0.42221323,-4.7775803,-2.3499966,2.5495179,14.910353,20.982056,7.4030766,-9.098336,99.39111,18.687397,11.548748,6.0284324,4.5347595,10.566323,10.990167,6.1652684,3.9180207,7.692135,14.261536,6.787979,6.083783
F5,-433.48038,87.60125,29.964926,16.216364,4.8378534,-3.9120846,-7.919061,-4.360666,3.4840727,18.054647,25.576674,12.356228,-12.289802,99.367134,17.379675,13.90162,6.2267084,3.1878223,6.7152414,8.072156,5.2387,4.0661836,5.00547,8.224225,6.399989,6.132364
F5,-402.917,96.46196,31.019323,19.728144,8.641354,2.1296303,-3.6318674,-4.8074546,2.1277666,19.137503,24.3434,13.0275135,-9.059288,92.65653,10.729798,14.294477,8.743207,4.9623833,4.9251513,5.675516,4.4433184,4.9867506,6.479866,9.0406685,7.7138333,4.0026655
F5,-423.06155,86.755424,28.68824,19.617836,9.151845,2.3276246,-1.9800601,-3.2276313,0.25397977,16.951426,22.80112,9.876216,-9.360345,96.69304,16.313906,15.01092,5.8886633,4.6255,5.771389,7.7047386,5.0867023,5.926282,9.415216,15.412289,8.889509,6.738949
F5,-405.88846,107.978065,21.840366,17.14344,11.735473,5.124403,-1.6215613,-2.2258852,-3.4987295,18.101507,26.313917,6.5108476,-11.491823,90.30078,16.325108,7.5147076,9.080511,5.6144195,5.712884,6.9103584,3.7217727,8.25322,6.021346,10.8799305,3.1075022,3.9094894
F5,-435.19144,85.00286,29.55499,17.417534,5.907099,-3.6303368,-10.084899,-5.161041,4.2685924,18.36238,24.47398,11.160289,-11.378966,99.50092,16.084045,11.869171,7.405262,4.046798,6.740607,8.114897,4.1290374,3.2822022,5.2178483,7.863017,6.062964,4.62067
F5,-407.68015,87.3004,3.5538545,8.340225,2.9850187,3.5743601,-2.9521482,-4.805139,-4.3983655,12.676005,18.402412,18.121164,-9.9343195,105.207954,25.594234,11.531499,7.7198677,10.65082,6.244712,3.9308822,6.4385986,5.2360826,12.777378,13.706227,10.605617,6.653109
F5,-444.77084,74.43953,27.119164,16.732992,5.706766,-3.5839427,-6.2464614,-3.0131977,2.0307055,12.583419,17.149874,6.6064076,-10.984353,102.343285,19.91905,10.546137,5.928357,3.7737126,8.573923,9.200837,6.441747,3.8510387,8.568519,13.1170435,7.331126,7.5659733
F5,-435.22086,78.3905,25.92951,15.165129,2.356258,-7.688085,-13.934026,-7.617694,0.86664695,17.20401,23.301271,11.764775,-10.891991,104.5853,17.724213,12.514615,7.1665,4.3147583,6.158527,7.465987,3.479311,4.3849025,5.4687257,7.7380095,5.8764315,5.3029504
F5,-407.7908,87.16711,26.125677,17.34944,6.27867,-0.5237844,-6.488777,-9.407557,-4.2052164,17.149841,25.154219,10.546398,-12.199403,92.68836,9.435325,13.189318,9.17315,4.423388,5.6790013,5.490257,3.6253414,4.0526905,7.2895575,10.7429495,7.4185486,3.6896849
F5,-436.37537,84.52372,29.29634,18.030573,7.944224,2.2537487,-1.0789919,-4.767061,-2.2624834,15.829823,21.049103,7.413868,-11.04,101.99491,20.38369,9.7728615,6.350593,3.3986173,6.0173755,7.3006315,6.838889,7.2361526,10.884036,17.843414,9.632073,7.7316284
F5,-414.86307,102.42978,26.535446,16.725544,14.894554,4.1815267,-5.0008287,-2.6871333,1.6321838,19.16414,22.288359,7.2065535,-8.09771,98.23017,20.79235,6.756095,11.591971,3.1959555,6.2043676,6.132091,3.8777387,5.588175,8.59931,10.993514,4.5082903,2.5199022
F5,-404.5407,91.41658,3.5380895,1.026336,-0.8896235,3.697654,2.9230974,-7.4835052,-4.4430175,16.650068,25.755352,16.524416,-19.242004,92.874794,26.873611,10.444909,6.8967533,7.078509,3.5849164,3.9056478,5.1196065,4.8267345,6.710052,6.547753,9.819342,5.4009266
F5,-406.9937,97.84637,3.8588398,-1.3951219,-1.9295595,8.691991,-0.62130874,-10.147941,-2.9077325,13.948695,27.041779,26.612642,-12.498186,83.6272,11.330054,7.40418,8.077719,5.250824,4.6790237,3.8330104,6.211829,6.824637,5.8714085,7.316305,9.0801735,3.1980035
F5,-433.93796,95.58654,6.557692,5.2213583,4.422077,10.868273,1.2357588,-5.538104,-3.0573673,8.691979,14.94553,15.113296,-7.838909,102.179115,15.486755,12.359471,6.432056,10.4800825,4.1723914,4.1334,6.2481456,7.402046,9.087834,11.18822,13.157609,4.8917017
F5,-381.73685,88.381935,14.35582,9.735036,1.0973572,8.679261,-1.3192912,-4.612687,2.7760396,13.304251,23.703066,13.614108,-13.907248,92.37378,23.135206,11.625039,8.366713,5.70086,5.4511194,3.499213,3.814214,3.7322345,6.6068115,8.867533,6.615685,3.6006846
F5,-388.41605,77.69,11.9381695,15.274298,-1.1716644,-1.9593678,-0.6665224,-9.773639,-7.688667,22.367823,24.75309,17.771517,-5.1470823,92.92353,20.270777,7.3999963,9.430349,5.1748,4.5871744,3.353615,4.7733054,7.2303824,5.0636153,4.557422,6.2643833,3.0118127
F5,-392.97787,84.69325,16.175577,13.651123,5.509457,8.192288,-2.3168743,-4.2677913,-6.4395757,12.941841,17.343153,15.29949,-7.100305,104.07758,22.334023,14.572565,7.0865784,9.579713,4.750262,4.53465,5.703794,8.546381,9.9202,11.823646,13.1256895,4.018083
F5,-413.65265,65.719765,13.570102,9.935077,-1.6930405,-2.8871448,-4.8753147,-10.206608,-5.851355,16.64798,31.710045,19.121313,-10.894146,102.63731,27.139627,8.619587,10.58899,7.5868344,4.528536,4.5553784,5.074344,6.6675863,4.2901506,4.453143,5.002916,2.9775014
FSHARP2,-327.79752,112.43722,30.5205,24.214314,22.467823,16.990753,10.695915,2.6396806,2.7465136,6.179823,-1.4094751,-8.951884,-10.3165245,84.983665,25.748573,33.459633,9.794454,6.2565093,4.0069537,6.5583434,5.4556656,7.459668,5.7471476,3.6426618,5.3958907,4.804597
FSHARP2,-342.61298,129.01106,63.42615,33.83832,23.209076,14.056382,5.1478553,3.6973217,2.9087162,-3.1314223,-11.192388,-16.271996,-15.720248,58.749847,29.559668,23.772274,17.307226,6.443615,4.4583206,5.078177,3.2831914,2.8445172,3.564636,2.6693099,3.9432395,4.1562567
FSHARP2,-372.05438,94.85195,35.46793,16.693771,19.670126,17.021023,6.822084,4.4751725,5.603496,2.048863,-3.9203289,-8.665672,-11.136393,83.87312,64.451706,22.166056,13.852214,7.310191,6.1737795,7.1349826,6.958536,4.2435613,5.513152,8.098365,10.711656,10.470697
FSHARP2,-324.56735,127.67492,21.288254,11.033777,19.455778,18.832994,10.846621,0.7272285,-1.1966205,-0.01249164,-2.2468896,-5.5119367,-11.335988,86.60746,24.877394,41.54472,13.904146,6.558697,4.385746,6.991035,2.5628233,4.224027,4.8227305,3.7648866,5.3528714,2.7355642
FSHARP2,-324.9837,128.61507,43.301426,24.192423,17.886274,9.243748,1.3975999,-1.0030215,-0.3325696,-1.6437197,-4.2058644,-6.966545,-8.183048,88.7555,24.896858,35.253662,13.634507,5.0654826,3.8381805,3.9866374,3.5665503,2.710384,4.620907,2.217964,3.2860417,3.4660366
FSHARP2,-356.20108,81.51563,19.4025,18.866802,20.383469,13.67256,8.023536,6.917463,5.056609,0.2095437,-2.4920075,-3.2583268,-5.580944,116.57597,56.860317,26.176762,9.194879,6.9813533,5.6416125,7.3502665,5.107876,3.5924911,6.118874,5.3548975,4.9564443,5.771279
